Frame,pontos-1_x,pontos-1_y,11_x,11_y,21_x,21_y,48_x,48_y,50_x,50_y,1_x,1_y,9_x,9_y,pontos-2_x,pontos-2_y,153_x,153_y,143_x,143_y,116_x,116_y,114_x,114_y,163_x,163_y,155_x,155_y,pontos-3_x,pontos-3_y,77_x,77_y,80_x,80_y,84_x,84_y,87_x,87_y,
5028,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5029,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5030,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5031,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5032,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5033,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5034,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5035,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5036,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5037,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5038,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5039,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5040,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5041,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5042,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5043,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5044,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5045,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5046,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5047,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5048,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5049,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5050,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5051,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5052,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5053,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5054,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5055,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5056,960.0998,412.9823,522.0558,497.0111,1434.887,497.7278,861.5767,445.7675,1100.962,445.9555,560.9388,511.139,1385.601,511.7865,1065.823,-341.6514,2922.896,-1117.555,-821.1179,-1120.494,1344.455,-520.0977,701.1754,-520.6027,3046.881,-1392.576,-876.9622,-1395.657,821.0517,61.85667,257.5125,181.6729,811.8984,182.1082,1172.386,182.3913,1727.682,182.8273,
5057,955.1874,411.3061,511.0218,496.4104,1435.844,497.2054,855.3466,444.5075,1097.874,444.7378,550.4756,510.7376,1385.986,511.4353,1062.287,-353.1212,2937.106,-1133.697,-855.1689,-1147.651,1344.355,-533.3671,692.7266,-535.0844,3061.844,-1410.975,-912.1089,-1427.506,814.2696,55.42945,242.4523,176.4988,804.991,177.2917,1170.196,177.8064,1731.862,178.5979,
5058,955.1232,409.5933,505.0399,495.8315,1442.184,496.6371,853.9523,443.2371,1099.711,443.4705,545.0193,510.3497,1391.661,511.0566,1063.65,-365.0181,2963.446,-1155.992,-879.3508,-1170.132,1349.476,-547.6653,689.1657,-549.4054,3089.845,-1436.964,-937.0492,-1453.715,812.328,48.97538,232.8921,171.6577,802.9257,172.4611,1172.997,172.9826,1742.146,173.7847,
5059,955.0576,407.8401,498.9166,495.239,1448.674,496.0554,852.525,441.9367,1101.592,442.1732,539.4342,509.9525,1397.471,510.669,1065.045,-377.1962,2990.407,-1178.814,-904.1044,-1193.145,1354.718,-562.3014,685.5208,-564.0648,3118.509,-1463.568,-962.5793,-1480.544,810.3406,42.3688,223.1064,166.7022,800.8118,167.5164,1175.863,168.045,1752.672,168.858,
5060,954.9904,406.0449,492.647,494.6321,1455.319,495.4596,851.0637,440.6051,1103.517,440.8448,533.7155,509.5458,1403.42,510.272,1066.473,-389.6656,3018.014,-1202.183,-929.4501,-1216.709,1360.085,-577.2878,681.7887,-579.0753,3147.857,-1490.808,-988.7194,-1508.015,808.3056,35.6041,213.0864,161.6281,798.6472,162.4534,1178.798,162.9892,1763.451,163.8131,
5061,954.9215,404.2062,486.2251,494.0108,1462.125,494.8496,849.5668,439.2413,1105.489,439.4843,527.8578,509.1293,1409.513,509.8654,1067.936,-402.4376,3046.292,-1226.119,-955.4111,-1240.843,1365.582,-592.6376,677.9659,-594.4495,3177.917,-1518.708,-1015.494,-1536.152,806.2212,28.67538,202.8231,156.431,796.4301,157.2676,1181.805,157.8108,1774.49,158.646,
5062,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5063,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5064,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5065,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5066,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5067,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5068,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5069,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5070,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5071,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5072,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5073,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5074,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5075,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5076,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5077,960.1067,404.2087,491.7721,494.048,1467.726,494.8143,854.7708,439.261,1110.71,439.4619,533.3438,509.1528,1415.031,509.8451,1073.141,-402.6053,3058.619,-1232.156,-944.2724,-1235.298,1371.039,-593.39,683.2786,-593.9299,3191.175,-1526.191,-1003.975,-1529.485,811.4435,28.80351,208.9363,156.9047,801.6574,157.3701,1187.072,157.6727,1780.766,158.1389,
5078,954.851,402.3221,479.6451,493.374,1469.098,494.2244,848.033,437.8438,1107.51,438.0902,521.8561,508.7025,1415.756,509.4488,1069.435,-415.5244,3075.265,-1250.643,-982.0111,-1265.573,1371.215,-608.3657,674.0491,-610.2028,3208.719,-1547.297,-1042.929,-1564.982,804.0854,21.5759,192.3073,151.1058,794.1583,151.954,1184.885,152.5047,1785.802,153.3516,
5079,954.7787,400.3912,472.901,492.7214,1476.246,493.5838,846.461,436.4117,1109.581,436.6614,515.7047,508.2651,1422.154,509.0219,1070.971,-428.937,3104.961,-1275.78,-1009.275,-1290.919,1376.988,-624.4855,670.0347,-626.3484,3240.287,-1576.597,-1071.047,-1594.531,801.8965,14.2995,181.5292,145.6479,791.83,146.5081,1188.042,147.0665,1797.396,147.9253,
5080,954.7046,398.4114,465.9862,492.0522,1483.574,492.9269,844.8492,434.9431,1111.704,435.1965,509.3975,507.8166,1428.715,508.5842,1072.547,-442.6894,3135.407,-1301.552,-1037.228,-1316.906,1382.907,-641.0135,665.9185,-642.9028,3272.655,-1606.639,-1099.876,-1624.827,799.6522,6.838925,170.4784,140.0519,789.4427,140.9242,1191.28,141.4905,1809.284,142.3615,
5081,954.6285,396.3807,458.894,491.3659,1491.091,492.2531,843.196,433.437,1113.882,433.6939,502.9285,507.3566,1435.444,508.1352,1074.162,-456.7946,3166.636,-1327.986,-1065.899,-1343.561,1388.978,-657.9658,661.6968,-659.8823,3305.853,-1637.452,-1129.446,-1655.902,797.3502,-0.8130956,159.1439,134.3122,786.9941,135.1971,1194.6,135.7715,1821.476,136.655,
5082,954.5505,394.2971,451.6169,490.6617,1498.804,491.5617,841.4999,431.8915,1116.117,432.1522,496.2909,506.8846,1442.348,507.6744,1075.82,-471.2673,3198.678,-1355.109,-1095.316,-1370.91,1395.207,-675.3596,657.3651,-677.3038,3339.916,-1669.068,-1159.786,-1687.786,794.9883,-8.664479,147.5141,128.423,784.4819,129.3207,1198.007,129.9035,1833.986,130.7998,
5083,954.4705,392.1586,444.1477,489.9389,1506.72,490.8523,839.7588,430.3053,1118.41,430.5698,489.4779,506.4002,1449.435,507.2017,1077.522,-486.1224,3231.567,-1382.948,-1125.511,-1398.98,1401.601,-693.2131,652.9189,-695.186,3374.879,-1701.52,-1190.928,-1720.512,792.5639,-16.72334,135.577,122.3782,781.9031,123.2891,1201.504,123.8805,1846.827,124.79,
5084,960.116,392.1615,450.1874,489.9796,1512.818,490.814,845.425,430.3268,1124.095,430.5457,495.4511,506.426,1455.444,507.1797,1083.189,-486.3048,3244.989,-1389.521,-1113.383,-1392.943,1407.542,-694.0319,658.7032,-694.6199,3389.314,-1709.666,-1178.386,-1713.253,798.2501,-16.58358,142.2332,122.8942,787.5947,123.4009,1207.239,123.7304,1853.66,124.238,
